endTime,artistName,trackName,msPlayed
2021-05-11 17:53,Logic,Under Pressure,318292
2021-05-11 17:53,Operation Ivy,Jaded - 2007 Remaster,2633
2021-05-11 17:56,Ramones,Questioningly - 2005 Remaster,2757
2021-05-11 17:56,State Champs,Something About You,172726
2021-05-11 17:57,Alice In Chains,Lab Monkey,34226
2021-05-11 18:02,Alice In Chains,Voices,296727
2021-05-11 18:02,Alice In Chains,Rainier Fog,2832
2021-05-11 18:04,Alice In Chains,When The Sun Rose Again,97584
2021-05-12 17:56,Alice In Chains,When The Sun Rose Again,142942
2021-05-12 18:03,Alice In Chains,Over Now,423640
2021-05-12 18:06,Alice In Chains,So Close,165733
2021-05-12 18:13,Alice In Chains,A Looking In View,426000
2021-05-12 18:19,Alice In Chains,Hate To Feel,316200
2021-05-12 18:23,Alice In Chains,Man in the Box,273384
2021-05-12 18:26,Alice In Chains,Man in the Box,12071
2021-05-12 18:29,Alice In Chains,Head Creeps,174163
2021-05-12 18:34,Alice In Chains,Fly,318080
2021-05-12 18:39,Alice In Chains,All Secrets Known,15906
2021-05-12 18:39,Alice In Chains,Pretty Done,275674
2021-05-12 21:59,Alice In Chains,Heaven Beside You,327893
2021-05-12 22:03,Alice In Chains,All I Am,258467
2021-05-12 22:04,Alice In Chains,I Know Somethin (Bout You),74930
2021-05-12 22:04,Alice In Chains,Red Giant,1973
2021-05-12 22:08,Alice In Chains,Bleed The Freak,242600
2021-05-12 22:15,Alice In Chains,The Devil Put Dinosaurs Here,398779
2021-05-13 17:19,Alice In Chains,Black Gives Way To Blue,13876
2021-05-13 17:21,Alice In Chains,Black Gives Way To Blue,169948
2021-05-13 17:27,Alice In Chains,Rooster,362705
2021-05-13 17:37,Alice In Chains,Scalpel,266100
2021-05-13 17:56,The All-American Rejects,Dirty Little Secret,2794
2021-05-13 18:00,Paramore,Misery Business,211520
2021-05-13 18:03,We The Kings,"Check Yes, Juliet",220146
2021-05-13 18:07,Bowling For Soup,1985,193000
2021-05-13 18:10,Fall Out Boy,"Sugar, We're Goin Down",229093
2021-05-13 18:14,Panic! At The Disco,I Write Sins Not Tragedies,186634
2021-05-13 18:16,Lustra,Scotty Doesn't Know,175200
2021-05-13 18:20,All Time Low,"Dear Maria, Count Me In",182826
2021-05-13 18:23,My Chemical Romance,I'm Not Okay (I Promise),186480
2021-05-13 18:25,My Chemical Romance,Teenagers,161920
2021-05-13 18:29,The Red Jumpsuit Apparatus,Face Down,192000
2021-05-13 18:32,Panic! At The Disco,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,200226
2021-05-13 18:35,Fall Out Boy,"Dance, Dance",180266
2021-05-13 18:38,Green Day,Basket Case,181533
2021-05-13 18:41,Lit,My Own Worst Enemy,169026
2021-05-13 18:45,Sugarcult,Memory,226080
2021-05-13 18:48,Mayday Parade,Jamie All Over,216000
2021-05-13 18:51,blink-182,Dammit,165373
2021-05-13 18:55,Simple Plan,Addicted,232066
2021-05-13 18:59,Story Of The Year,Until the Day I Die,235200
2021-05-13 19:04,My Chemical Romance,Welcome to the Black Parade,311106
2021-05-13 19:07,The Offspring,The Kids Aren't Alright,180160
2021-05-13 19:10,All Time Low,Weightless,198000
2021-05-13 19:13,Good Charlotte,Lifestyles of the Rich & Famous,190173
2021-05-13 20:02,Sum 41,Still Waiting,57052
2021-05-13 20:11,Sum 41,Still Waiting,101943
2021-05-13 20:12,The All-American Rejects,"Swing, Swing",5015
2021-05-13 20:12,Good Charlotte,The Anthem,2786
2021-05-13 20:12,The Offspring,"You're Gonna Go Far, Kid",16741
2021-05-13 20:12,Sum 41,Fat Lip,2252
2021-05-13 20:12,Simple Plan,I'm Just a Kid,6945
2021-05-13 20:12,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",2786
2021-05-13 20:13,Green Day,When I Come Around,28537
2021-05-13 20:16,Paramore,crushcrushcrush,189373
2021-05-13 20:20,Rise Against,Savior,242280
2021-05-13 23:09,George Michael,Careless Whisper,998
2021-05-14 14:17,Relient K,Be My Escape,240453
2021-05-14 23:07,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered,212937
2021-05-14 23:30,Paramore,Ignorance,194694
2021-05-14 23:31,Paramore,Ignorance,11633
2021-05-14 23:34,BLACKPINK,Ice Cream (with Selena Gomez),12794
2021-05-14 23:34,Olivia Rodrigo,good 4 u,178147
2021-05-14 23:34,Olivia Rodrigo,good 4 u,6879
2021-05-14 23:38,Olivia Rodrigo,deja vu,215507
2021-05-14 23:42,Billie Eilish,Your Power,12030
2021-05-14 23:42,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",0
2021-05-14 23:42,Olivia Rodrigo,drivers license,242013
2021-05-14 23:45,Olivia Rodrigo,deja vu,215507
2021-05-14 23:46,Olivia Rodrigo,"All I Want - From ""High School Musical: The Musical: The Series""",18908
2021-05-14 23:52,Falling In Reverse,I'm Not A Vampire - Revamped,364739
2021-05-14 23:57,Falling In Reverse,The Drug In Me Is Reimagined,299955
2021-05-15 00:00,Falling In Reverse,Raised By Wolves,204693
2021-05-15 00:04,Falling In Reverse,Tragic Magic,225828
2021-05-15 00:07,Of Mice & Men,Feels Like Forever,193493
2021-05-15 00:11,Of Mice & Men,Bones Exposed,255693
2021-05-15 00:15,Of Mice & Men,Would You Still Be There,192506
2021-05-15 00:41,Of Mice & Men,Glass Hearts,151399
2021-05-15 01:29,Of Mice & Men,Glass Hearts,43855
2021-05-15 01:32,Of Mice & Men,Another You,225973
2021-05-15 01:36,Of Mice & Men,Break Free,209453
2021-05-15 01:39,Of Mice & Men,You Make Me Sick,201586
2021-05-15 01:43,Of Mice & Men,Identity Disorder,217600
2021-05-15 01:46,Of Mice & Men,You're Not Alone,201026
2021-05-15 01:48,Of Mice & Men,Space Enough To Grow,115094
2021-05-17 14:20,Of Mice & Men,Space Enough To Grow,102904
2021-05-17 14:24,Of Mice & Men,Broken Generation,221949
2021-05-17 14:28,Of Mice & Men,Something To Hide,210911
2021-05-17 14:31,Of Mice & Men,Never Giving Up,219893
2021-05-17 14:35,Of Mice & Men,Public Service Announcement,54784
2021-05-17 14:35,Of Mice & Men,Feels Like Forever - Acoustic,191949
2021-05-17 14:40,Falling In Reverse,I'm Not A Vampire - Revamped,264707
2021-05-17 14:43,Sarah Cothran,Love Story,190769
2021-05-17 14:44,Mick Gordon,At Doom's Gate,70770
2021-05-17 14:53,Mick Gordon,Bfg Division,506762
2021-05-17 14:56,Taylor Swift,I Think He Knows,173386
2021-05-17 14:59,Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),193000
2021-05-17 15:04,Taylor Swift,Daylight,293453
2021-05-17 15:07,Taylor Swift,Afterglow,223293
2021-05-17 15:10,Taylor Swift,You Need To Calm Down,171360
2021-05-17 15:13,Taylor Swift,London Boy,190240
2021-05-17 15:18,Taylor Swift,Cornelia Street,287266
2021-05-17 15:44,Taylor Swift,Paper Rings,201670
2021-05-21 14:12,Mother Mother,Hayloft,181680
2021-05-21 14:13,Falling In Reverse,I'm Not A Vampire - Revamped,33812
2021-05-21 14:13,Olivia Rodrigo,"1 step forward, 3 steps back",39473
2021-05-21 14:17,Olivia Rodrigo,deja vu,215506
2021-05-21 14:20,Olivia Rodrigo,enough for you,197772
2021-05-21 14:23,Olivia Rodrigo,good 4 u,178146
2021-05-21 14:25,Olivia Rodrigo,"jealousy, jealousy",79001
2021-05-21 23:08,Olivia Rodrigo,"jealousy, jealousy",11308
2021-05-21 23:11,Olivia Rodrigo,brutal,143746
2021-05-21 23:14,Olivia Rodrigo,traitor,229226
2021-05-21 23:18,Olivia Rodrigo,drivers license,242013
2021-05-21 23:21,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-05-21 23:25,Olivia Rodrigo,deja vu,215506
2021-05-21 23:28,Olivia Rodrigo,good 4 u,178146
2021-05-21 23:31,Olivia Rodrigo,enough for you,202826
2021-05-21 23:34,Olivia Rodrigo,happier,152378
2021-05-22 23:03,Olivia Rodrigo,happier,5201
2021-05-22 23:05,Olivia Rodrigo,brutal,143746
2021-05-22 23:09,Olivia Rodrigo,drivers license,19165
2021-05-22 23:09,Olivia Rodrigo,traitor,229226
2021-05-22 23:10,Olivia Rodrigo,"1 step forward, 3 steps back",70077
2021-05-22 23:14,Olivia Rodrigo,deja vu,215506
2021-05-22 23:17,Olivia Rodrigo,good 4 u,178146
2021-05-22 23:21,Olivia Rodrigo,enough for you,177905
2021-05-23 17:40,Olivia Rodrigo,enough for you,203128
2021-05-23 17:43,Olivia Rodrigo,happier,175933
2021-05-23 17:46,Olivia Rodrigo,"jealousy, jealousy",173160
2021-05-23 17:49,Olivia Rodrigo,favorite crime,152666
2021-05-23 17:52,Olivia Rodrigo,hope ur ok,209560
2021-05-23 17:55,Olivia Rodrigo,brutal,143746
2021-05-23 17:59,Olivia Rodrigo,drivers license,6660
2021-05-23 17:59,Olivia Rodrigo,traitor,229226
2021-05-23 18:01,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-05-23 18:05,Olivia Rodrigo,deja vu,215506
2021-05-23 18:08,Olivia Rodrigo,good 4 u,178146
2021-05-23 18:11,Olivia Rodrigo,enough for you,202826
2021-05-23 18:14,Olivia Rodrigo,happier,175933
2021-05-23 18:17,Olivia Rodrigo,"jealousy, jealousy",173160
2021-05-23 18:20,Olivia Rodrigo,favorite crime,152666
2021-05-23 18:23,Olivia Rodrigo,hope ur ok,207648
2021-05-23 18:26,Olivia Rodrigo,brutal,143746
2021-05-23 18:28,Olivia Rodrigo,traitor,167075
2021-05-23 19:10,Olivia Rodrigo,drivers license,14042
2021-05-23 19:10,Olivia Rodrigo,traitor,62141
2021-05-23 19:13,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-05-23 19:16,Olivia Rodrigo,deja vu,215506
2021-05-23 19:19,Olivia Rodrigo,good 4 u,178146
2021-05-23 19:22,Olivia Rodrigo,enough for you,202826
2021-05-23 19:25,Olivia Rodrigo,happier,175933
2021-05-23 19:28,Olivia Rodrigo,"jealousy, jealousy",173160
2021-05-23 19:33,Olivia Rodrigo,favorite crime,152666
2021-05-23 19:36,Olivia Rodrigo,hope ur ok,101579
2021-05-24 14:03,Olivia Rodrigo,hope ur ok,107976
2021-05-24 14:05,Olivia Rodrigo,brutal,143746
2021-05-24 14:09,Olivia Rodrigo,traitor,229226
2021-05-24 14:13,Olivia Rodrigo,drivers license,242013
2021-05-24 14:16,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-05-24 14:19,Olivia Rodrigo,deja vu,215506
2021-05-24 14:22,Olivia Rodrigo,good 4 u,178146
2021-05-24 14:26,Olivia Rodrigo,enough for you,202826
2021-05-24 14:27,Olivia Rodrigo,happier,74181
2021-05-24 23:03,Olivia Rodrigo,happier,101746
2021-05-24 23:06,Olivia Rodrigo,"jealousy, jealousy",173160
2021-05-24 23:09,Olivia Rodrigo,hope ur ok,23172
2021-05-24 23:09,Olivia Rodrigo,favorite crime,152666
2021-05-24 23:11,Olivia Rodrigo,brutal,143746
2021-05-24 23:15,Olivia Rodrigo,drivers license,4165
2021-05-24 23:15,Olivia Rodrigo,traitor,229226
2021-05-24 23:18,Olivia Rodrigo,"1 step forward, 3 steps back",163586
2021-05-24 23:22,Olivia Rodrigo,deja vu,215506
2021-05-25 14:14,Olivia Rodrigo,enough for you,17461
2021-05-25 14:14,Olivia Rodrigo,good 4 u,11613
2021-05-25 14:18,Of Mice & Men,Would You Still Be There,192506
2021-05-25 14:21,Of Mice & Men,Real,192582
2021-05-25 14:24,Of Mice & Men,THEY DON'T CALL IT THE SOUTH FOR NOTHING,186653
2021-05-25 14:25,Of Mice & Men,As We Suffocate,47949
2021-05-25 23:05,Of Mice & Men,As We Suffocate,175541
2021-05-25 23:16,Of Mice & Men,You Make Me Sick,201586
2021-05-25 23:20,Of Mice & Men,Public Service Announcement,3615
2021-05-25 23:20,Of Mice & Men,Earth & Sky,249648
2021-05-25 23:24,Of Mice & Men,Forever YDG'n,235850
2021-05-25 23:28,Of Mice & Men,Blame It,243146
2021-05-25 23:32,Of Mice & Men,Gravedancer,272252
2021-05-25 23:33,Of Mice & Men,Ben Threw,19615
2021-05-25 23:35,Of Mice & Men,The Calm,110480
2021-05-25 23:38,Of Mice & Men,Away,233024
2021-05-25 23:42,Of Mice & Men,Money,235762
2021-05-25 23:46,Of Mice & Men,JOHN DEUX TROIS,8565
2021-05-25 23:46,Of Mice & Men,Never Giving Up,219893
2021-05-25 23:50,Glassjaw,Ape Dos Mil,23777
2021-05-25 23:50,Of Mice & Men,Like a Ghost,232222
2021-05-25 23:54,My Chemical Romance,Helena,204733
2021-05-25 23:58,Thirty Seconds To Mars,The Kill,231533
2021-05-26 00:02,The Starting Line,The Best Of Me,9009
2021-05-26 00:02,Hey Monday,How You Love Me Now,5798
2021-05-26 00:02,Fall Out Boy,"Sugar, We're Goin Down",229093
2021-05-26 00:05,Every Avenue,Tell Me I'm A Wreck,219973
2021-05-26 00:06,The Juliana Theory,We're At The Top Of The World,48971
2021-05-26 00:10,Lovehatehero,Goodbye My Love,213413
2021-05-26 00:13,AFI,Miss Murder,206586
2021-05-26 00:16,Acceptance,So Contagious,184440
2021-05-26 00:20,Automatic Loveletter,Hush,188902
2021-05-26 00:23,There For Tomorrow,Pages,211933
2021-05-26 00:27,Valencia,The Space Between,217120
2021-05-26 00:30,Cute Is What We Aim For,The Curse of Curves,18343
2021-05-26 00:30,Good Charlotte,Little Things,203026
2021-05-26 00:31,Saves The Day,At Your Funeral,56470
2021-05-26 00:31,Save Ferris,Turn It Up,3506
2021-05-26 00:33,Save Ferris,Angry Situation,80712
2021-05-26 00:35,The Runaways,Cherry Bomb,138706
2021-05-26 00:38,The Runaways,You Drive Me Wild,201680
2021-05-26 00:41,The Runaways,Is It Day Or Night?,165240
2021-05-26 00:44,The Runaways,Thunder,152080
2021-05-26 00:47,The Runaways,Rock N Roll,196826
2021-05-26 00:49,The Runaways,Lovers,129400
2021-05-26 00:52,The Runaways,American Nights,195706
2021-05-26 00:55,The Runaways,Blackmail,160813
2021-05-26 00:58,The Runaways,Secrets,164093
2021-05-26 01:05,The Runaways,Dead End Justice,420173
2021-05-26 01:05,The Runaways,Cherry Bomb,22609
2021-05-26 01:05,Machine Gun Kelly,Till I Die,1880
2021-05-26 01:09,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
2021-05-26 01:11,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2021-05-26 01:14,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397
2021-05-26 01:14,The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",11794
2021-05-26 01:16,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 01:16,Machine Gun Kelly,forget me too (feat. Halsey),0
2021-05-26 01:18,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 01:21,Machine Gun Kelly,Candy (feat. Trippie Redd),3171
2021-05-26 01:21,iann dior,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),3134
2021-05-26 01:21,Machine Gun Kelly,forget me too (feat. Halsey),171620
2021-05-26 01:22,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",3854
2021-05-26 01:25,Machine Gun Kelly,bloody valentine,205158
2021-05-26 01:25,Machine Gun Kelly,Bad Things (with Camila Cabello),18297
2021-05-26 01:26,Machine Gun Kelly,Glass House (feat. Naomi Wild),25518
2021-05-26 01:29,Machine Gun Kelly,why are you here,175776
2021-05-26 01:31,Machine Gun Kelly,drunk face,143900
2021-05-26 01:34,Machine Gun Kelly,Let You Go,185000
2021-05-26 01:37,Machine Gun Kelly,el Diablo,146264
2021-05-26 01:39,Machine Gun Kelly,hangover cure,159586
2021-05-26 01:42,Trippie Redd,PILL BREAKER (feat. blackbear & Machine Gun Kelly),5450
2021-05-26 01:42,YUNGBLUD,acting like that (feat. Machine Gun Kelly),2368
2021-05-26 01:42,Machine Gun Kelly,nothing inside (feat. iann dior),172234
2021-05-26 01:44,Machine Gun Kelly,Bad Mother F*cker,91347
2021-05-26 01:44,Machine Gun Kelly,all I know (feat. Trippie Redd),3343
2021-05-26 01:49,Machine Gun Kelly,RAP DEVIL,286117
2021-05-26 01:51,Machine Gun Kelly,can't look back,130312
2021-05-26 01:53,Machine Gun Kelly,Till I Die,119833
2021-05-26 01:56,Machine Gun Kelly,Hollywood Whore,203174
2021-05-26 02:00,Machine Gun Kelly,body bag (feat. YUNGBLUD & Bert McCracken of The Used),31753
2021-05-26 02:00,Machine Gun Kelly,The Break Up,200258
2021-05-26 02:03,Machine Gun Kelly,FLOOR 13,48601
2021-05-26 02:03,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),151890
2021-05-26 02:08,Machine Gun Kelly,27,298520
2021-05-26 02:09,Machine Gun Kelly,split a pill,47026
2021-05-26 15:27,Machine Gun Kelly,split a pill,118514
2021-05-26 15:28,Machine Gun Kelly,FLOOR 13,1671
2021-05-26 15:28,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),106358
2021-05-26 15:29,Machine Gun Kelly,27,1300
2021-05-26 15:31,Machine Gun Kelly,body bag (feat. YUNGBLUD & Bert McCracken of The Used),170074
2021-05-26 15:34,Machine Gun Kelly,LOCO,157093
2021-05-26 15:37,Machine Gun Kelly,Alpha Omega,212560
2021-05-26 15:41,Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),199973
2021-05-26 15:42,Machine Gun Kelly,Misery Business,49240
2021-05-26 15:44,Machine Gun Kelly,Wild Boy,144219
2021-05-26 15:48,Machine Gun Kelly,A Little More,237453
2021-05-26 15:51,Machine Gun Kelly,Habits,200116
2021-05-26 15:55,Machine Gun Kelly,LATELY,193906
2021-05-26 15:57,Trippie Redd,RED SKY (feat. Machine Gun Kelly),152149
2021-05-26 16:01,Machine Gun Kelly,Merry Go Round,245600
2021-05-26 16:04,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
2021-05-26 16:07,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2021-05-26 16:10,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397
2021-05-26 16:12,The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",144860
2021-05-26 16:14,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 16:17,CORPSE,E-GIRLS ARE RUINING MY LIFE!,2902
2021-05-26 16:17,Machine Gun Kelly,forget me too (feat. Halsey),159319
2021-05-26 16:20,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 16:21,CORPSE,agoraphobic,42033
2021-05-26 16:24,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
2021-05-26 16:26,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2021-05-26 16:29,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397
2021-05-26 16:31,The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",144860
2021-05-26 16:34,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 16:57,Machine Gun Kelly,forget me too (feat. Halsey),68159
2021-05-26 17:02,Machine Gun Kelly,forget me too (feat. Halsey),103798
2021-05-26 17:04,Machine Gun Kelly,Candy (feat. Trippie Redd),156719
2021-05-26 17:07,iann dior,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),144000
2021-05-26 17:43,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",202804
2021-05-26 17:46,Machine Gun Kelly,bloody valentine,205158
2021-05-26 17:50,Machine Gun Kelly,Bad Things (with Camila Cabello),239293
2021-05-26 17:54,Machine Gun Kelly,Glass House (feat. Naomi Wild),201740
2021-05-26 17:57,Machine Gun Kelly,why are you here,175776
2021-05-26 20:08,Machine Gun Kelly,drunk face,143900
2021-05-26 20:22,Machine Gun Kelly,el Diablo,53813
2021-05-26 20:22,Machine Gun Kelly,Let You Go,185000
2021-05-26 20:23,Machine Gun Kelly,hangover cure,15000
2021-05-26 20:24,Machine Gun Kelly,nothing inside (feat. iann dior),55565
2021-05-26 20:26,Koe Wetzel,Good Die Young,165699
2021-05-26 21:27,Koe Wetzel,Tell It All Town,20590
2021-05-26 21:40,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
2021-05-26 21:42,Machine Gun Kelly,my ex's best friend (with blackbear),139460
2021-05-26 21:45,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397
2021-05-26 21:48,The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",144860
2021-05-26 21:50,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 21:50,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),6408
2021-05-26 21:50,Machine Gun Kelly,forget me too (feat. Halsey),6153
2021-05-26 21:52,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 21:55,CORPSE,agoraphobic,129795
2021-05-26 21:56,CORPSE,Miss YOU!,92856
2021-05-26 21:58,CORPSE,White Tee,121846
2021-05-26 21:59,CORPSE,Cat Girls Are Ruining My Life!,65557
2021-05-26 22:01,CORPSE,E-GIRLS ARE RUINING MY LIFE!,105176
2021-05-26 22:03,Machine Gun Kelly,DAYWALKER! (feat. CORPSE),137746
2021-05-26 22:06,CORPSE,agoraphobic,129795
2021-05-26 22:07,CORPSE,Miss YOU!,92856
2021-05-26 22:08,CORPSE,White Tee,39014
2021-05-26 22:13,The Cranberries,Zombie,306426
2021-05-26 22:17,Red Hot Chili Peppers,Under the Bridge,264306
2021-05-26 22:22,Rage Against The Machine,Killing In The Name,313573
2021-05-26 22:27,Oasis,Wonderwall - Remastered,258773
2021-05-26 22:33,Metallica,Enter Sandman,331573
2021-05-26 22:37,Nirvana,Come As You Are,218920
2021-05-26 22:41,The Verve,Bitter Sweet Symphony,218515
2021-05-26 22:46,Soundgarden,Black Hole Sun,318586
2021-05-26 22:48,Blur,Song 2 - 2012 Remaster,121160
2021-05-26 22:53,R.E.M.,Losing My Religion,268426
2021-05-26 22:58,The Smashing Pumpkins,1979 - Remastered 2012,266200
2021-05-26 23:03,Stone Temple Pilots,Plush,310400
2021-05-26 23:06,blink-182,All The Small Things,167066
2021-05-26 23:10,Radiohead,Creep,238640
2021-05-26 23:14,Beck,Loser,235000
2021-05-26 23:18,No Doubt,Don't Speak,263560
2021-05-26 23:21,Green Day,When I Come Around,178000
2021-05-26 23:25,The Offspring,Self Esteem,257826
2021-05-26 23:30,Radiohead,High and Dry,257480
2021-05-26 23:33,Incubus,Drive,232453
2021-05-26 23:39,Pearl Jam,Jeremy,318226
2021-05-26 23:43,Weezer,Say It Ain't So,258826
2021-05-26 23:48,Aerosmith,Cryin',308333
2021-05-26 23:51,Sublime,What I Got,170906
2021-05-26 23:56,Red Hot Chili Peppers,Give It Away,282906
2021-05-27 00:05,Guns N' Roses,November Rain,536066
2021-05-27 00:09,Collective Soul,Shine,1346
2021-05-27 00:09,The Smashing Pumpkins,Disarm - Remastered,11354
2021-05-27 00:09,Lenny Kravitz,Are You Gonna Go My Way,1904
2021-05-27 00:09,Beastie Boys,Sabotage,789
2021-05-27 00:09,Oasis,Don't Look Back In Anger - Remastered,1578
2021-05-27 00:09,Nine Inch Nails,Closer,29774
2021-05-27 00:09,Green Day,Longview,233240
2021-05-27 00:10,Bush,Machinehead,6524
2021-05-27 00:13,Twenty One Pilots,Good Day,204400
2021-05-27 00:17,Twenty One Pilots,Choker,223065
2021-05-27 00:20,Twenty One Pilots,Shy Away,175044
2021-05-27 00:23,Twenty One Pilots,The Outside,216758
2021-05-27 00:24,Twenty One Pilots,Saturday,41261
2021-05-27 00:26,Twenty One Pilots,Saturday,130978
2021-05-27 00:30,Twenty One Pilots,Never Take It,212706
2021-05-27 00:33,Twenty One Pilots,Mulberry Street,224398
2021-05-27 00:36,Twenty One Pilots,Formidable,176324
2021-05-27 00:39,Twenty One Pilots,Bounce Man,185438
2021-05-27 00:43,Twenty One Pilots,No Chances,226449
2021-05-27 00:47,Twenty One Pilots,Redecorate,245842
2021-05-27 00:48,Twenty One Pilots,Good Day,49329
2021-05-27 00:53,Angels & Airwaves,Euphoria,264066
2021-05-27 00:56,Green Day,Pollyanna,195017
2021-05-27 00:59,KennyHoopla,hollywood sucks//,3805
2021-05-27 00:59,Our Last Night,you broke me first,168145
2021-05-27 01:01,KennyHoopla,hollywood sucks//,149244
2021-05-27 01:01,Twenty One Pilots,Shy Away,8987
2021-05-27 01:04,Sueco,SOS (feat. Travis Barker),169600
2021-05-27 01:08,Greta Van Fleet,Built By Nations,238985
2021-05-27 01:12,Ayron Jones,Mercy,205830
2021-05-27 01:15,Pop Evil,Breathe Again,191440
2021-05-27 01:18,Zero 9:36,Adrenaline,204359
2021-05-27 01:19,POORSTACY,Public Enemy,41029
2021-05-27 01:23,Lilith Czar,Anarchy,234797
2021-05-27 01:28,Mammoth WVH,Don’t Back Down,225840
2021-05-27 01:32,Escape the Fate,Invincible (feat. Lindsey Stirling),232367
2021-05-27 01:35,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
2021-05-27 01:43,Bring Me The Horizon,Teardrops,215003
2021-05-27 01:47,All Good Things,For The Glory (feat. Hollywood Undead),281197
2021-05-27 01:51,The Offspring,Let The Bad Times Roll,198546
2021-05-27 01:51,Weezer,All My Favorite Songs (feat. AJR),29102
2021-05-27 01:54,A Day To Remember,Everything We Need,185200
2021-05-27 01:58,Royal Blood,Boilermaker,209480
2021-05-27 02:01,The Band CAMINO,1 Last Cigarette,185832
2021-05-27 02:05,Dead Poet Society,.CoDA.,224306
2021-05-27 02:09,The Pretty Reckless,And So It Went [Feat. Tom Morello],270226
2021-05-27 02:13,Papa Roach,Broken As Me (feat. Danny Worsnop of Asking Alexandria),217588
2021-05-27 02:17,Islander,What Do You Gotta Lose?,221985
2021-05-27 02:19,Atreyu,Warrior (feat. Travis Barker),165891
2021-05-27 02:22,MOD SUN,Amnesia,171033
2021-05-27 02:26,YONAKA,Call Me a Saint,200067
2021-05-27 02:29,Wolf Alice,Smile,196800
2021-05-27 02:31,Stand Atlantic,"deathwish (feat. nothing,nowhere.)",147907
2021-05-27 02:35,KALEO,Skinny,222316
2021-05-27 02:40,Architects,Dead Butterflies,44137
2021-05-27 14:21,Architects,Dead Butterflies,198259
2021-05-27 14:25,Rise Against,Nowhere Generation,232933
2021-05-27 14:28,Frank Carter & The Rattlesnakes,My Town (feat. Joe Talbot),1555
2021-05-27 14:28,All Time Low,Once In A Lifetime,184413
2021-05-27 14:28,K.Flay,TGIF (feat. Tom Morello),1973
2021-05-27 14:28,Inhaler,Cheer Up Baby,2484
2021-05-27 14:28,Waterparks,Just Kidding,2600
2021-05-27 14:30,DENM,Califas,107206
2021-05-27 14:33,Beartooth,The Past Is Dead,215924
2021-05-27 14:39,Chevelle,Self Destructor,347940
2021-05-27 14:42,Black Veil Brides,Fields of Bone,199787
2021-05-27 15:42,Foo Fighters,Waiting On A War,253840
2021-05-27 15:46,Modest Mouse,We Are Between,232906
2021-05-27 15:50,Dirty Honey,California Dreamin',258333
2021-05-27 15:53,grandson,Dirty,208296
2021-05-27 15:55,Sullivan King,Venomous (feat. Spencer Charnas of Ice Nine Kills),72260
2021-05-27 18:08,Sullivan King,Venomous (feat. Spencer Charnas of Ice Nine Kills),136780
2021-05-27 18:12,Badflower,F*ck The World,283790
2021-05-27 18:15,cleopatrick,FAMILY VAN,142789
2021-05-27 18:18,Machine Gun Kelly,love race (feat. Kellin Quinn),188779
